, LightValue,time
0:00:00,982,237
0:00:00,982,237.1
0:00:00,982,237.2
0:00:00,982,237.3
0:00:00,982,237.4
0:00:00,982,237.5
0:00:00,982,237.6
0:00:00,982,237.7
0:00:00,982,237.8
0:00:00,982,237.9
0:00:00,982,238
0:00:00,982,238.1
0:00:00,982,238.2
0:00:00,982,238.3
0:00:00,982,238.4
0:00:00,982,238.5
0:00:00,982,238.6
0:00:00,982,238.7
0:00:00,982,238.8
0:00:00,982,238.9
0:00:00,982,239
0:00:00,982,239.1
0:00:00,982,239.2
0:00:00,982,239.3
0:00:00,982,239.4
0:00:00,982,239.5
0:00:00,982,239.6
0:00:00,982,239.7
0:00:00,982,239.8
0:00:00,982,239.9
0:00:00,982,240
0:00:00,983,240.1
0:00:00,982,240.2
0:00:00,982,240.3
0:00:00,982,240.4
0:00:00,982,240.5
0:00:00,982,240.6
0:00:00,982,240.7
0:00:00,982,240.8
0:00:00,982,240.9
0:00:00,982,241
0:00:00,982,241.1
0:00:00,982,241.2
0:00:00,982,241.3
0:00:00,982,241.4
0:00:00,982,241.5
0:00:00,982,241.6
0:00:00,982,241.7
0:00:00,982,241.8
0:00:00,982,241.9
0:00:00,982,242
0:00:00,982,242.1
0:00:00,983,242.2
0:00:00,982,242.3
0:00:00,982,242.4
0:00:00,982,242.5
0:00:00,982,242.6
0:00:00,982,242.7
0:00:00,982,242.8
0:00:00,982,242.9
0:00:00,982,243
0:00:00,982,243.1
0:00:00,982,243.2
0:00:00,982,243.3
0:00:00,982,243.4
0:00:00,983,243.5
0:00:00,982,243.6
0:00:00,982,243.7
0:00:00,982,243.8
0:00:00,982,243.9
0:00:00,983,244
0:00:00,982,244.1
0:00:00,982,244.2
0:00:00,982,244.3
0:00:00,982,244.4
0:00:00,982,244.5
0:00:00,982,244.6
0:00:00,982,244.7
0:00:00,982,244.8
0:00:00,982,244.9
0:00:00,982,245
0:00:00,982,245.1
0:00:00,982,245.2
0:00:00,982,245.3
0:00:00,982,245.4
0:00:00,982,245.5
0:00:00,982,245.6
0:00:00,983,245.7
0:00:00,982,245.8
0:00:00,982,245.9
0:00:00,982,246
0:00:00,982,246.1
0:00:00,982,246.2
0:00:00,982,246.3
0:00:00,982,246.4
0:00:00,982,246.5
0:00:00,982,246.6
0:00:00,982,246.7
0:00:00,982,246.8
0:00:00,982,246.9
0:00:00,982,247
0:00:00,982,247.1
0:00:00,982,247.2
0:00:00,982,247.3
0:00:00,982,247.4
0:00:00,982,247.5
0:00:00,982,247.6
0:00:00,982,247.7
0:00:00,982,247.8
0:00:00,982,247.9
0:00:00,982,248
0:00:00,982,248.1
0:00:00,982,248.2
0:00:00,982,248.3
0:00:00,982,248.4
0:00:00,982,248.5
0:00:00,982,248.6
0:00:00,982,248.7
0:00:00,982,248.8
0:00:00,982,248.9
0:00:00,982,249
0:00:00,982,249.1
0:00:00,982,249.2
0:00:00,982,249.3
0:00:00,982,249.4
0:00:00,982,249.5
0:00:00,982,249.6
0:00:00,982,249.7
0:00:00,982,249.8
0:00:00,982,249.9
0:00:00,982,250
0:00:00,982,250.1
0:00:00,982,250.2
0:00:00,982,250.3
0:00:00,982,250.4
0:00:00,982,250.5
0:00:00,981,250.6
0:00:00,982,250.7
0:00:00,982,250.8
0:00:00,982,250.9
0:00:00,982,251
0:00:00,982,251.1
0:00:00,982,251.2
0:00:00,982,251.3
0:00:00,982,251.4
0:00:00,982,251.5
0:00:00,982,251.6
0:00:00,982,251.7
0:00:00,982,251.8
0:00:00,982,251.9
0:00:00,982,252
0:00:00,982,252.1
0:00:00,982,252.2
0:00:00,982,252.3
0:00:00,982,252.4
0:00:00,982,252.5
0:00:00,982,252.6
0:00:00,982,252.7
0:00:00,982,252.8
0:00:00,982,252.9
0:00:00,981,253
0:00:00,982,253.1
0:00:00,982,253.2
0:00:00,982,253.3
0:00:00,982,253.4
0:00:00,981,253.5
0:00:00,982,253.6
0:00:00,981,253.7
0:00:00,981,253.8
0:00:00,982,253.9
0:00:00,982,254
0:00:00,981,254.1
0:00:00,982,254.2
0:00:00,981,254.3
0:00:00,982,254.4
0:00:00,981,254.5
0:00:00,982,254.6
0:00:00,982,254.7
0:00:00,982,254.8
0:00:00,981,254.9
0:00:00,981,255
0:00:00,981,255.1
0:00:00,981,255.2
0:00:00,982,255.3
0:00:00,982,255.4
0:00:00,982,255.5
0:00:00,982,255.6
0:00:00,981,255.7
0:00:00,982,255.8
0:00:00,982,255.9
0:00:00,982,256
0:00:00,981,256.1
0:00:00,981,256.2
0:00:00,982,256.3
0:00:00,981,256.4
0:00:00,982,256.5
0:00:00,982,256.6
0:00:00,982,256.7
0:00:00,982,256.8
0:00:00,981,256.9
0:00:00,982,257
0:00:00,981,257.1
0:00:00,982,257.2
0:00:00,982,257.3
0:00:00,982,257.4
0:00:00,982,257.5
0:00:00,981,257.6
0:00:00,981,257.7
0:00:00,981,257.8
0:00:00,982,257.9
0:00:00,982,258
0:00:00,982,258.1
0:00:00,982,258.2
0:00:00,982,258.3
0:00:00,981,258.4
0:00:00,982,258.5
0:00:00,982,258.6
0:00:00,982,258.7
0:00:00,982,258.8
0:00:00,982,258.9
0:00:00,981,259
0:00:00,981,259.1
0:00:00,982,259.2
0:00:00,982,259.3
0:00:00,981,259.4
0:00:00,982,259.5
0:00:00,982,259.6
0:00:00,981,259.7
0:00:00,981,259.8
0:00:00,982,259.9
0:00:00,981,260
0:00:00,982,260.1
0:00:00,982,260.2
0:00:00,982,260.3
0:00:00,982,260.4
0:00:00,982,260.5
0:00:00,982,260.6
0:00:00,982,260.7
0:00:00,982,260.8
0:00:00,982,260.9
0:00:00,982,261
0:00:00,982,261.1
0:00:00,981,261.2
0:00:00,981,261.3
0:00:00,982,261.4
0:00:00,982,261.5
0:00:00,982,261.6
0:00:00,982,261.7
0:00:00,982,261.8
0:00:00,982,261.9
0:00:00,981,262
0:00:00,982,262.1
0:00:00,982,262.2
0:00:00,982,262.3
0:00:00,982,262.4
0:00:00,981,262.5
0:00:00,981,262.6
0:00:00,982,262.7
0:00:00,982,262.8
0:00:00,982,262.9
0:00:00,982,263
0:00:00,982,263.1
0:00:00,982,263.2
0:00:00,981,263.3
0:00:00,982,263.4
0:00:00,982,263.5
0:00:00,981,263.6
0:00:00,982,263.7
0:00:00,982,263.8
0:00:00,982,263.9
0:00:00,981,264
0:00:00,981,264.1
0:00:00,982,264.2
0:00:00,982,264.3
0:00:00,982,264.4
0:00:00,982,264.5
0:00:00,982,264.6
0:00:00,982,264.7
0:00:00,982,264.8
0:00:00,982,264.9
0:00:00,982,265
0:00:00,982,265.1
0:00:00,982,265.2
0:00:00,981,265.3
0:00:00,981,265.4
0:00:00,982,265.5
0:00:00,982,265.6
0:00:00,981,265.7
0:00:00,982,265.8
0:00:00,982,265.9
0:00:00,981,266
0:00:00,982,266.1
0:00:00,982,266.2
0:00:00,982,266.3
0:00:00,982,266.4
0:00:00,982,266.5
0:00:00,981,266.6
0:00:00,982,266.7
0:00:00,981,266.8
0:00:00,982,266.9
0:00:00,982,267
0:00:00,982,267.1
0:00:00,982,267.2
0:00:00,982,267.3
0:00:00,982,267.4
0:00:00,981,267.5
0:00:00,982,267.6
0:00:00,982,267.7
0:00:00,982,267.8
0:00:00,982,267.9
0:00:00,981,268
0:00:00,981,268.1
0:00:00,981,268.2
0:00:00,982,268.3
0:00:00,982,268.4
0:00:00,982,268.5
0:00:00,982,268.6
0:00:00,982,268.7
0:00:00,981,268.8
0:00:00,982,268.9
0:00:00,982,269
0:00:00,982,269.1
0:00:00,982,269.2
0:00:00,982,269.3
0:00:00,981,269.4
0:00:00,982,269.5
0:00:00,982,269.6
0:00:00,982,269.7
0:00:00,982,269.8
0:00:00,981,269.9
0:00:00,982,270
0:00:00,981,270.1
0:00:00,982,270.2
0:00:00,982,270.3
0:00:00,982,270.4
0:00:00,982,270.5
0:00:00,982,270.6
0:00:00,982,270.7
0:00:00,981,270.8
0:00:00,981,270.9
0:00:00,981,271
0:00:00,982,271.1
0:00:00,982,271.2
0:00:00,982,271.3
0:00:00,982,271.4
0:00:00,982,271.5
0:00:00,982,271.6
0:00:00,982,271.7
0:00:00,982,271.8
0:00:00,982,271.9
0:00:00,982,272
0:00:00,982,272.1
0:00:00,982,272.2
0:00:00,981,272.3
0:00:00,982,272.4
0:00:00,982,272.5
0:00:00,982,272.6
0:00:00,982,272.7
0:00:00,982,272.8
0:00:00,982,272.9
0:00:00,981,273
0:00:00,982,273.1
0:00:00,982,273.2
0:00:00,981,273.3
0:00:00,982,273.4
0:00:00,982,273.5
0:00:00,982,273.6
0:00:00,982,273.7
0:00:00,982,273.8
0:00:00,982,273.9
0:00:00,982,274
0:00:00,982,274.1
0:00:00,982,274.2
0:00:00,982,274.3
0:00:00,982,274.4
0:00:00,982,274.5
0:00:00,982,274.6
0:00:00,982,274.7
0:00:00,981,274.8
0:00:00,981,274.9
0:00:00,982,275
0:00:00,982,275.1
0:00:00,982,275.2
0:00:00,982,275.3
0:00:00,982,275.4
0:00:00,982,275.5
0:00:00,982,275.6
0:00:00,982,275.7
0:00:00,982,275.8
0:00:00,982,275.9
0:00:00,982,276
0:00:00,982,276.1
0:00:00,982,276.2
0:00:00,982,276.3
0:00:00,982,276.4
0:00:00,982,276.5
0:00:00,982,276.6
0:00:00,982,276.7
0:00:00,982,276.8
0:00:00,982,276.9
0:00:00,981,277
0:00:00,982,277.1
0:00:00,982,277.2
0:00:00,982,277.3
0:00:00,982,277.4
0:00:00,982,277.5
0:00:00,981,277.6
0:00:00,981,277.7
0:00:00,981,277.8
0:00:00,982,277.9
0:00:00,982,278
0:00:00,982,278.1
0:00:00,982,278.2
0:00:00,982,278.3
0:00:00,982,278.4
0:00:00,982,278.5
0:00:00,982,278.6
0:00:00,982,278.7
0:00:00,982,278.8
0:00:00,982,278.9
0:00:00,982,279
0:00:00,982,279.1
0:00:00,981,279.2
0:00:00,982,279.3
0:00:00,981,279.4
0:00:00,982,279.5
0:00:00,982,279.6
0:00:00,982,279.7
0:00:00,981,279.8
0:00:00,982,279.9
0:00:00,981,280
0:00:00,982,280.1
0:00:00,982,280.2
0:00:00,982,280.3
0:00:00,982,280.4
0:00:00,982,280.5
0:00:00,982,280.6
0:00:00,982,280.7
0:00:00,981,280.8
0:00:00,982,280.9
0:00:00,982,281
0:00:00,982,281.1
0:00:00,982,281.2
0:00:00,982,281.3
0:00:00,982,281.4
0:00:00,982,281.5
0:00:00,982,281.6
0:00:00,982,281.7
0:00:00,982,281.8
0:00:00,982,281.9
0:00:00,982,282
0:00:00,982,282.1
0:00:00,982,282.2
0:00:00,982,282.3
0:00:00,982,282.4
0:00:00,982,282.5
0:00:00,981,282.6
0:00:00,981,282.7
0:00:00,982,282.8
0:00:00,982,282.9
0:00:00,982,283
0:00:00,982,283.1
0:00:00,982,283.2
0:00:00,982,283.3
0:00:00,982,283.4
0:00:00,982,283.5
0:00:00,982,283.6
0:00:00,982,283.7
0:00:00,982,283.8
0:00:00,982,283.9
0:00:00,982,284
0:00:00,982,284.1
0:00:00,982,284.2
0:00:00,982,284.3
0:00:00,982,284.4
0:00:00,982,284.5
0:00:00,981,284.6
0:00:00,982,284.7
0:00:00,982,284.8
0:00:00,982,284.9
0:00:00,982,285
0:00:00,982,285.1
0:00:00,982,285.2
0:00:00,982,285.3
0:00:00,982,285.4
0:00:00,982,285.5
0:00:00,982,285.6
0:00:00,982,285.7
0:00:00,982,285.8
0:00:00,981,285.9
0:00:00,982,286
0:00:00,982,286.1
0:00:00,982,286.2
0:00:00,981,286.3
0:00:00,982,286.4
0:00:00,982,286.5
0:00:00,982,286.6
0:00:00,982,286.7
0:00:00,981,286.8
0:00:00,982,286.9
0:00:00,982,287
0:00:00,982,287.1
0:00:00,982,287.2
0:00:00,981,287.3
0:00:00,982,287.4
0:00:00,981,287.5
0:00:00,982,287.6
0:00:00,982,287.7
0:00:00,982,287.8
0:00:00,982,287.9
0:00:00,981,288
0:00:00,981,288.1
0:00:00,981,288.2
0:00:00,981,288.3
0:00:00,981,288.4
0:00:00,981,288.5
0:00:00,982,288.6
0:00:00,981,288.7
0:00:00,981,288.8
0:00:00,981,288.9
0:00:00,982,289
0:00:00,981,289.1
0:00:00,981,289.2
0:00:00,982,289.3
0:00:00,982,289.4
0:00:00,981,289.5
0:00:00,981,289.6
0:00:00,981,289.7
0:00:00,982,289.8
0:00:00,981,289.9
0:00:00,981,290
0:00:00,981,290.1
0:00:00,982,290.2
0:00:00,981,290.3
0:00:00,981,290.4
0:00:00,981,290.5
0:00:00,981,290.6
0:00:00,981,290.7
0:00:00,981,290.8
0:00:00,981,290.9
0:00:00,981,291
0:00:00,981,291.1
0:00:00,981,291.2
0:00:00,981,291.3
0:00:00,982,291.4
0:00:00,981,291.5
0:00:00,981,291.6
0:00:00,981,291.7
0:00:00,981,291.8
0:00:00,981,291.9
0:00:00,981,292
0:00:00,981,292.1
0:00:00,981,292.2
0:00:00,981,292.3
0:00:00,981,292.4
0:00:00,981,292.5
0:00:00,981,292.6
0:00:00,981,292.7
0:00:00,981,292.8
0:00:00,981,292.9
0:00:00,981,293
0:00:00,980,293.1
0:00:00,981,293.2
0:00:00,981,293.3
0:00:00,982,293.4
0:00:00,981,293.5
0:00:00,981,293.6
0:00:00,981,293.7
0:00:00,981,293.8
0:00:00,981,293.9
0:00:00,981,294
0:00:00,981,294.1
0:00:00,981,294.2
0:00:00,981,294.3
0:00:00,981,294.4
0:00:00,981,294.5
0:00:00,982,294.6
0:00:00,981,294.7
0:00:00,981,294.8
0:00:00,981,294.9
0:00:00,981,295
0:00:00,981,295.1
0:00:00,981,295.2
0:00:00,981,295.3
0:00:00,981,295.4
0:00:00,981,295.5
0:00:00,981,295.6
0:00:00,981,295.7
0:00:00,981,295.8
0:00:00,981,295.9
0:00:00,981,296
0:00:00,981,296.1
0:00:00,981,296.2
0:00:00,982,296.3
0:00:00,981,296.4
0:00:00,981,296.5
0:00:00,981,296.6
0:00:00,981,296.7
0:00:00,981,296.8
0:00:00,981,296.9
0:00:00,981,297
0:00:00,980,297.1
0:00:00,981,297.2
0:00:00,981,297.3
0:00:00,981,297.4
0:00:00,981,297.5
0:00:00,981,297.6
0:00:00,981,297.7
0:00:00,981,297.8
0:00:00,981,297.9
0:00:00,981,298
0:00:00,981,298.1
0:00:00,981,298.2
0:00:00,981,298.3
0:00:00,981,298.4
0:00:00,981,298.5
0:00:00,981,298.6
0:00:00,981,298.7
0:00:00,981,298.8
0:00:00,981,298.9
0:00:00,982,299
0:00:00,981,299.1
0:00:00,981,299.2
0:00:00,981,299.3
0:00:00,981,299.4
0:00:00,981,299.5
0:00:00,981,299.6
0:00:00,981,299.7
0:00:00,981,299.8
0:00:00,981,299.9
0:00:00,981,300
0:00:00,981,300.1
0:00:00,982,300.2
0:00:00,981,300.3
0:00:00,981,300.4
0:00:00,981,300.5
0:00:00,981,300.6
0:00:00,981,300.7
0:00:00,981,300.8
0:00:00,981,300.9
0:00:00,982,301
0:00:00,981,301.1
0:00:00,980,301.2
0:00:00,981,301.3
0:00:00,981,301.4
0:00:00,981,301.5
0:00:00,981,301.6
0:00:00,981,301.7
0:00:00,981,301.8
0:00:00,981,301.9
0:00:00,981,302
0:00:00,981,302.1
0:00:00,981,302.2
0:00:00,981,302.3
0:00:00,981,302.4
0:00:00,981,302.5
0:00:00,981,302.6
0:00:00,980,302.7
0:00:00,981,302.8
0:00:00,981,302.9
0:00:00,981,303
0:00:00,981,303.1
0:00:00,981,303.2
0:00:00,980,303.3
0:00:00,981,303.4
0:00:00,981,303.5
0:00:00,981,303.6
0:00:00,981,303.7
0:00:00,981,303.8
0:00:00,981,303.9
0:00:00,981,304
0:00:00,981,304.1
0:00:00,981,304.2
0:00:00,981,304.3
0:00:00,981,304.4
0:00:00,981,304.5
0:00:00,981,304.6
0:00:00,980,304.7
0:00:00,981,304.8
0:00:00,981,304.9
0:00:00,980,305
0:00:00,981,305.1
0:00:00,981,305.2
0:00:00,981,305.3
0:00:00,981,305.4
0:00:00,981,305.5
0:00:00,981,305.6
0:00:00,981,305.7
0:00:00,981,305.8
0:00:00,981,305.9
0:00:00,981,306
0:00:00,980,306.1
0:00:00,981,306.2
0:00:00,981,306.3
0:00:00,981,306.4
0:00:00,981,306.5
0:00:00,981,306.6
0:00:00,981,306.7
0:00:00,981,306.8
0:00:00,981,306.9
0:00:00,981,307
0:00:00,981,307.1
0:00:00,981,307.2
0:00:00,981,307.3
0:00:00,981,307.4
0:00:00,981,307.5
0:00:00,981,307.6
0:00:00,981,307.7
0:00:00,981,307.8
0:00:00,982,307.9
0:00:00,981,308
0:00:00,981,308.1
0:00:00,981,308.2
0:00:00,981,308.3
0:00:00,981,308.4
0:00:00,981,308.5
0:00:00,981,308.6
0:00:00,981,308.7
0:00:00,981,308.8
0:00:00,981,308.9
0:00:00,981,309
0:00:00,981,309.1
0:00:00,981,309.2
0:00:00,981,309.3
0:00:00,981,309.4
0:00:00,981,309.5
0:00:00,981,309.6
0:00:00,981,309.7
0:00:00,981,309.8
0:00:00,982,309.9
0:00:00,981,310
0:00:00,981,310.1
0:00:00,981,310.2
0:00:00,981,310.3
0:00:00,981,310.4
0:00:00,981,310.5
0:00:00,981,310.6
0:00:00,981,310.7
0:00:00,981,310.8
0:00:00,981,310.9
0:00:00,981,311
0:00:00,981,311.1
0:00:00,981,311.2
0:00:00,981,311.3
0:00:00,981,311.4
0:00:00,981,311.5
0:00:00,981,311.6
0:00:00,981,311.7
0:00:00,981,311.8
0:00:00,981,311.9
0:00:00,981,312
0:00:00,981,312.1
0:00:00,981,312.2
0:00:00,981,312.3
0:00:00,981,312.4
0:00:00,981,312.5
0:00:00,981,312.6
0:00:00,981,312.7
0:00:00,982,312.8
0:00:00,981,312.9
0:00:00,981,313
0:00:00,981,313.1
0:00:00,981,313.2
0:00:00,981,313.3
0:00:00,981,313.4
0:00:00,981,313.5
0:00:00,981,313.6
0:00:00,981,313.7
0:00:00,981,313.8
0:00:00,981,313.9
0:00:00,982,314
0:00:00,981,314.1
0:00:00,981,314.2
0:00:00,981,314.3
0:00:00,981,314.4
0:00:00,981,314.5
0:00:00,981,314.6
0:00:00,981,314.7
0:00:00,981,314.8
0:00:00,981,314.9
0:00:00,981,315
0:00:00,981,315.1
0:00:00,981,315.2
0:00:00,981,315.3
0:00:00,981,315.4
0:00:00,981,315.5
0:00:00,981,315.6
0:00:00,981,315.7
0:00:00,981,315.8
0:00:00,981,315.9
0:00:00,981,316
0:00:00,981,316.1
0:00:00,981,316.2
0:00:00,981,316.3
0:00:00,981,316.4
0:00:00,981,316.5
0:00:00,981,316.6
0:00:00,981,316.7
0:00:00,981,316.8
0:00:00,981,316.9
0:00:00,981,317
0:00:00,981,317.1
0:00:00,981,317.2
0:00:00,981,317.3
0:00:00,981,317.4
0:00:00,982,317.5
0:00:00,981,317.6
0:00:00,982,317.7
0:00:00,981,317.8
0:00:00,981,317.9
0:00:00,981,318
0:00:00,981,318.1
0:00:00,981,318.2
0:00:00,982,318.3
0:00:00,982,318.4
0:00:00,981,318.5
0:00:00,981,318.6
0:00:00,981,318.7
0:00:00,981,318.8
0:00:00,981,318.9
0:00:00,981,319
0:00:00,982,319.1
0:00:00,981,319.2
0:00:00,981,319.3
0:00:00,981,319.4
0:00:00,982,319.5
0:00:00,982,319.6
0:00:00,982,319.7
0:00:00,982,319.8
0:00:00,981,319.9
0:00:00,981,320
0:00:00,981,320.1
0:00:00,981,320.2
0:00:00,982,320.3
0:00:00,982,320.4
0:00:00,981,320.5
0:00:00,981,320.6
0:00:00,982,320.7
0:00:00,981,320.8
0:00:00,981,320.9
0:00:00,982,321
0:00:00,982,321.1
0:00:00,982,321.2
0:00:00,981,321.3
0:00:00,981,321.4
0:00:00,982,321.5
0:00:00,982,321.6
0:00:00,981,321.7
0:00:00,982,321.8
0:00:00,982,321.9
0:00:00,981,322
0:00:00,981,322.1
0:00:00,981,322.2
0:00:00,982,322.3
0:00:00,981,322.4
0:00:00,982,322.5
0:00:00,982,322.6
0:00:00,982,322.7
0:00:00,981,322.8
0:00:00,981,322.9
0:00:00,981,323
0:00:00,982,323.1
0:00:00,982,323.2
0:00:00,981,323.3
0:00:00,981,323.4
0:00:00,982,323.5
0:00:00,981,323.6
0:00:00,982,323.7
0:00:00,981,323.8
0:00:00,982,323.9
0:00:00,981,324
0:00:00,982,324.1
0:00:00,981,324.2
0:00:00,982,324.3
0:00:00,981,324.4
0:00:00,982,324.5
0:00:00,982,324.6
0:00:00,982,324.7
0:00:00,982,324.8
0:00:00,981,324.9
0:00:00,981,325
0:00:00,982,325.1
0:00:00,982,325.2
0:00:00,982,325.3
0:00:00,982,325.4
0:00:00,981,325.5
0:00:00,981,325.6
0:00:00,982,325.7
0:00:00,982,325.8
0:00:00,982,325.9
0:00:00,982,326
0:00:00,981,326.1
0:00:00,982,326.2
0:00:00,981,326.3
0:00:00,982,326.4
0:00:00,981,326.5
0:00:00,982,326.6
0:00:00,982,326.7
0:00:00,982,326.8
0:00:00,981,326.9
0:00:00,981,327
0:00:00,982,327.1
0:00:00,982,327.2
0:00:00,982,327.3
0:00:00,982,327.4
0:00:00,981,327.5
0:00:00,981,327.6
0:00:00,981,327.7
0:00:00,981,327.8
0:00:00,982,327.9
0:00:00,982,328
0:00:00,982,328.1
0:00:00,981,328.2
0:00:00,981,328.3
0:00:00,981,328.4
0:00:00,982,328.5
0:00:00,982,328.6
0:00:00,982,328.7
0:00:00,982,328.8
0:00:00,982,328.9
0:00:00,981,329
0:00:00,982,329.1
0:00:00,981,329.2
0:00:00,982,329.3
0:00:00,981,329.4
0:00:00,982,329.5
0:00:00,981,329.6
0:00:00,981,329.7
0:00:00,981,329.8
0:00:00,981,329.9
0:00:00,981,330
0:00:00,982,330.1
0:00:00,982,330.2
0:00:00,981,330.3
0:00:00,981,330.4
0:00:00,981,330.5
0:00:00,981,330.6
0:00:00,981,330.7
0:00:00,982,330.8
0:00:00,981,330.9
0:00:00,981,331
0:00:00,982,331.1
0:00:00,981,331.2
0:00:00,981,331.3
0:00:00,981,331.4
0:00:00,982,331.5
0:00:00,982,331.6
0:00:00,981,331.7
0:00:00,981,331.8
0:00:00,982,331.9
0:00:00,981,332
0:00:00,982,332.1
0:00:00,981,332.2
0:00:00,981,332.3
0:00:00,981,332.4
0:00:00,981,332.5
0:00:00,982,332.6
0:00:00,981,332.7
0:00:00,981,332.8
0:00:00,982,332.9
0:00:00,981,333
0:00:00,981,333.1
0:00:00,981,333.2
0:00:00,981,333.3
0:00:00,982,333.4
0:00:00,981,333.5
0:00:00,981,333.6
0:00:00,982,333.7
0:00:00,981,333.8
0:00:00,981,333.9
0:00:00,981,334
0:00:00,982,334.1
0:00:00,981,334.2
0:00:00,981,334.3
0:00:00,981,334.4
0:00:00,982,334.5
0:00:00,981,334.6
0:00:00,981,334.7
0:00:00,981,334.8
0:00:00,982,334.9
0:00:00,981,335
0:00:00,981,335.1
0:00:00,981,335.2
0:00:00,981,335.3
0:00:00,981,335.4
0:00:00,981,335.5
0:00:00,981,335.6
0:00:00,982,335.7
0:00:00,981,335.8
0:00:00,981,335.9
0:00:00,981,336
0:00:00,982,336.1
0:00:00,981,336.2
0:00:00,982,336.3
0:00:00,981,336.4
0:00:00,981,336.5
0:00:00,981,336.6
0:00:00,981,336.7
0:00:00,981,336.8
0:00:00,981,336.9
0:00:00,982,337
0:00:00,981,337.1
0:00:00,981,337.2
0:00:00,981,337.3
0:00:00,981,337.4
0:00:00,981,337.5
0:00:00,981,337.6
0:00:00,981,337.7
0:00:00,981,337.8
0:00:00,981,337.9
0:00:00,981,338
0:00:00,981,338.1
0:00:00,981,338.2
0:00:00,982,338.3
0:00:00,982,338.4
0:00:00,981,338.5
0:00:00,981,338.6
0:00:00,981,338.7
0:00:00,981,338.8
0:00:00,982,338.9
0:00:00,981,339
0:00:00,981,339.1
0:00:00,981,339.2
0:00:00,981,339.3
0:00:00,981,339.4
0:00:00,981,339.5
0:00:00,982,339.6
0:00:00,982,339.7
0:00:00,981,339.8
0:00:00,981,339.9
0:00:00,981,340
0:00:00,981,340.1
0:00:00,981,340.2
0:00:00,982,340.3
0:00:00,981,340.4
0:00:00,981,340.5
0:00:00,982,340.6
0:00:00,981,340.7
0:00:00,981,340.8
0:00:00,981,340.9
0:00:00,982,341
0:00:00,982,341.1
0:00:00,981,341.2
0:00:00,981,341.3
0:00:00,981,341.4
0:00:00,981,341.5
0:00:00,981,341.6
0:00:00,981,341.7
0:00:00,982,341.8
0:00:00,981,341.9
0:00:00,981,342
0:00:00,981,342.1
0:00:00,981,342.2
0:00:00,981,342.3
0:00:00,981,342.4
0:00:00,981,342.5
0:00:00,982,342.6
0:00:00,981,342.7
0:00:00,981,342.8
0:00:00,981,342.9
0:00:00,981,343
0:00:00,981,343.1
0:00:00,981,343.2
0:00:00,981,343.3
0:00:00,981,343.4
0:00:00,981,343.5
0:00:00,981,343.6
0:00:00,981,343.7
0:00:00,981,343.8
0:00:00,981,343.9
0:00:00,981,344
0:00:00,980,344.1
0:00:00,981,344.2
0:00:00,981,344.3
0:00:00,981,344.4
0:00:00,981,344.5
0:00:00,981,344.6
0:00:00,981,344.7
0:00:00,981,344.8
0:00:00,981,344.9
0:00:00,981,345
0:00:00,981,345.1
0:00:00,981,345.2
0:00:00,981,345.3
0:00:00,981,345.4
0:00:00,981,345.5
0:00:00,981,345.6
0:00:00,981,345.7
0:00:00,981,345.8
0:00:00,981,345.9
0:00:00,981,346
0:00:00,981,346.1
0:00:00,981,346.2
0:00:00,981,346.3
0:00:00,981,346.4
0:00:00,981,346.5
0:00:00,981,346.6
0:00:00,981,346.7
0:00:00,981,346.8
0:00:00,980,346.9
0:00:00,980,347
0:00:00,981,347.1
0:00:00,981,347.2
0:00:00,981,347.3
0:00:00,981,347.4
0:00:00,981,347.5
0:00:00,980,347.6
0:00:00,981,347.7
0:00:00,981,347.8
0:00:00,981,347.9
0:00:00,980,348
0:00:00,981,348.1
0:00:00,981,348.2
0:00:00,981,348.3
0:00:00,981,348.4
0:00:00,981,348.5
0:00:00,981,348.6
0:00:00,981,348.7
0:00:00,981,348.8
0:00:00,981,348.9
0:00:00,981,349
0:00:00,981,349.1
0:00:00,981,349.2
0:00:00,981,349.3
0:00:00,981,349.4
0:00:00,981,349.5
0:00:00,981,349.6
0:00:00,980,349.7
0:00:00,981,349.8
0:00:00,981,349.9
0:00:00,981,350
0:00:00,981,350.1
0:00:00,981,350.2
0:00:00,981,350.3
0:00:00,981,350.4
0:00:00,981,350.5
0:00:00,981,350.6
0:00:00,981,350.7
0:00:00,981,350.8
0:00:00,981,350.9
0:00:00,981,351
0:00:00,981,351.1
0:00:00,981,351.2
0:00:00,981,351.3
0:00:00,982,351.4
0:00:00,981,351.5
0:00:00,981,351.6
0:00:00,981,351.7
0:00:00,981,351.8
0:00:00,981,351.9
0:00:00,981,352
0:00:00,981,352.1
0:00:00,981,352.2
0:00:00,981,352.3
0:00:00,981,352.4
0:00:00,981,352.5
0:00:00,981,352.6
0:00:00,981,352.7
0:00:00,982,352.8
0:00:00,981,352.9
0:00:00,982,353
0:00:00,981,353.1
0:00:00,981,353.2
0:00:00,981,353.3
0:00:00,981,353.4
0:00:00,981,353.5
0:00:00,982,353.6
0:00:00,981,353.7
0:00:00,981,353.8
0:00:00,981,353.9
0:00:00,981,354
0:00:00,981,354.1
0:00:00,982,354.2
0:00:00,981,354.3
0:00:00,982,354.4
0:00:00,981,354.5
0:00:00,981,354.6
0:00:00,981,354.7
0:00:00,982,354.8
0:00:00,982,354.9
0:00:00,982,355
0:00:00,981,355.1
0:00:00,982,355.2
0:00:00,981,355.3
0:00:00,981,355.4
